20190617,499307.0517,383419.9128,354306.7279,265564.1159,264752.0218,203458.9023,153871.6022,101420.5316,94632.7972,82007.1297,72599.4026,71511.7909,69722.8009,68433.5594,67943.4378,59833.5814,56536.6505,55190.654,54214.7316,51459.7955,51036.2613,49631.0678,47580.786,47387.2159,46088.2424,45940.8542,45412.895,43000.1425,42618.2534,42240.2064,42082.8839,40665.3404,39763.64,39265.2788,37507.0986,36369.072,33857.0877,33737.0594,29223.1081,29150.038,26672.9801,25792.9437,25341.6556,24888.2764,24841.7426,24332.5876,23571.856,23443.6507,23190.688,22534.4596,21138.3178,20348.6287,19867.4274,19806.3944,19789.7162,19712.5482,19695.4098,19118.6607,18691.8887,17019.9103,16953.0499,16845.4895,16702.912,16678.4131,16140.7698,16021.2605,15985.3951,15876.8627,15770.0982,15758.2646,15515.3285,15281.1507,14529.6453,13861.8594,13739.7587,13736.168,13543.8182,13171.0896,12832.1461,12634.3142,12006.649,11911.2454,11902.7075,11664.1329,11579.8294,11552.0186,11316.4341,11051.775,10667.9299,10189.9266,10104.819,9709.9472,9602.9735,9292.064,8640.0128,8040.1771,8022.9887,7643.8302,7555.1708,6864.9327,6563.6518,6461.4064
20190618,505230.6217,382786.7589,359140.2476,272124.7761,264353.668,207189.2069,157201.5557,103073.9911,94765.4042,83089.7321,74178.2294,72908.0456,70098.6747,69862.4979,67819.8127,60686.799,56557.4376,55697.826,54615.2344,51333.1081,50758.7532,49697.5425,47753.7282,47504.853,46401.3537,46292.4908,45730.3836,42869.4658,42306.5647,42145.2989,41403.0467,40941.164,40392.94,39372.6612,37813.4665,36789.984,33933.5925,33626.2716,29082.3108,28920.3059,26659.9147,25996.7957,25397.4598,25341.6556,25192.5816,24310.6174,23740.0568,23440.813,22975.4906,22814.535,21068.7839,20621.0383,20474.6858,20091.0009,19875.2228,19787.9104,19780.0884,19349.5444,18807.2573,17342.5626,17013.4026,16959.5791,16891.2275,16798.0565,16277.9694,16175.3682,16040.5924,15985.186,15939.0821,15892.7196,15595.9101,15414.9521,15066.6545,13990.9044,13817.6663,13809.6034,13427.5427,13052.7358,12828.5638,12740.5561,12025.397,12008.5338,11871.0575,11703.7381,11602.0897,11526.8586,11487.6036,11267.0852,10869.8806,10189.112,10074.8566,9761.6192,9698.2883,9263.3759,8428.9656,8222.7424,8014.5479,7597.6933,7290.5862,7009.0116,6601.7661,6588.8817
20190619,507748.2113,385975.1411,356545.0692,269272.3151,265436.373,205166.7526,156299.6933,104117.8417,95552.2059,82978.2877,74429.3199,72571.5987,70739.4526,70635.6373,68428.7807,60154.1023,56798.5675,56766.334,53253.5248,51420.9884,51067.3736,50060.5969,48199.1816,47744.334,46618.7921,46330.5056,46180.1591,42974.0808,42489.0926,42290.1521,41105.1672,40876.4122,40181.82,39705.2846,37571.4444,37172.976,34230.0575,33934.0265,29161.7707,29061.1095,27001.7922,26441.8727,25729.5381,25501.509,24930.3612,24519.9801,23647.305,23326.4669,23171.7,22660.152,21215.5777,20434.4564,20041.398,20039.2051,19972.8275,19829.8875,19823.3973,19409.1273,18556.9292,17196.1241,17113.0152,17100.5733,16958.483,16889.5344,16348.0936,16174.707,16078.0211,15992.1423,15983.5195,15891.1878,15646.0487,15500.989,14762.6871,13903.9191,13833.9383,13684.3055,13588.2765,13106.2768,12805.4324,12690.9703,12492.5696,12159.0735,11859.8942,11694.3161,11602.3385,11423.5355,11120.2916,11024.8612,10674.0964,10263.2472,10141.5229,9740.7305,9693.5226,9340.8337,8489.2648,8098.598,8052.5316,7631.9239,7332.4076,6900.9524,6615.2905,6529.1276
20190620,510911.7479,392871.9961,357453.3817,272504.5983,268796.905,206110.5646,157479.0518,104318.2611,96148.9376,83041.9702,74452.1464,73109.9138,72392.2944,71172.5998,68387.5724,59996.099,56941.136,56923.2899,53440.4261,52020.1537,50937.5963,49840.7189,48734.8533,47820.267,47184.1319,46910.2309,46545.752,43029.1286,42738.6847,42318.0756,41288.1446,41254.261,40652.78,39859.8105,37417.56,37311.0103,34493.2119,34270.1272,29340.2069,29209.3237,27193.4179,26508.9972,26464.5229,25915.3409,25377.1071,24764.2364,23794.232,23602.1935,23193.8527,22656.0533,21442.7219,20677.0129,20110.1972,20106.1013,20048.7418,19990.5726,19906.2002,19781.5204,18663.5907,17531.1135,17292.568,17023.2799,17019.9103,16998.8364,16482.2444,16308.8216,16209.55,16195.9588,16077.7984,16024.1109,15991.852,15912.0544,14793.0838,13902.6446,13875.7959,13817.6663,13677.193,13120.3665,12935.8057,12883.6655,12491.4386,12234.1521,11953.6659,11721.1456,11656.2527,11361.5812,11151.5079,11120.2828,10794.3418,10287.6874,10065.1188,9884.1524,9825.3847,9337.9649,8566.7923,8105.9006,8073.6336,7692.9436,7345.2101,6947.5662,6621.438,6525.144
20190621,505587.7177,392193.6169,355020.4019,270134.9043,267370.6745,210739.7377,157178.431,104159.5958,95114.6027,83201.1764,74543.452,73311.7819,72805.8936,70685.7538,68515.7762,60117.9873,56449.3449,56305.94,54241.4318,51294.8484,50702.7611,49610.614,48926.5674,46798.092,46662.2798,46482.5647,46184.9695,42977.473,42715.1451,41972.5222,41565.8246,40963.5281,40437.6,39673.8557,37249.7317,36888.576,33873.2854,33713.742,28968.0001,28912.8952,26816.6993,26264.0684,25977.044,25615.0172,25373.8698,24791.376,23774.377,23650.4456,22864.7272,22612.3342,21025.5183,20718.0609,20142.7321,20092.805,19713.6507,19679.3208,19653.1338,19476.1581,18870.3835,17378.8456,17267.8585,17191.3193,17072.2077,16495.3119,16485.2932,16287.0963,16198.8718,16052.729,16031.7081,15946.1904,15903.5269,15630.0445,14823.4806,13949.0467,13731.8567,13575.737,13462.0374,12872.3871,12740.5561,12733.4624,12556.2783,12246.9704,11882.2208,11657.4255,11596.7261,11469.3501,11311.1259,11247.7582,10798.9666,10189.5193,10023.9205,9812.6662,9683.5614,9197.3934,8652.934,8111.3776,7976.5643,7615.5528,7213.7713,6864.9327,6571.0288,6549.0457
20190624,507656.5317,393120.7351,352490.103,270982.6828,266039.526,207953.2452,155883.4491,103666.8982,94836.128,83264.8589,75133.1343,72453.8423,72053.3297,71029.4098,68717.2393,60343.7062,56342.87,56187.4279,52265.6179,50834.4372,50152.6388,50066.2343,48830.7104,46938.276,46653.6312,46545.752,46375.2611,42879.0817,41860.8282,41662.6027,41249.8439,41015.7109,40315.8,39815.2861,37142.4941,36992.856,34043.3604,34040.1867,29015.3972,29001.8238,26829.7647,26333.1516,25947.4911,25317.0581,25118.124,24783.6219,23635.392,23429.8644,22715.9878,22604.1369,20796.4254,20659.3062,20131.8872,19960.6155,19900.3321,19780.3429,19583.5319,19237.8265,18694.0655,17434.6771,17241.7337,17142.3965,17045.9152,16533.916,16509.6843,16113.219,16088.922,16051.7959,16019.3032,15878.5292,15794.9331,15677.8428,14701.8936,14011.8332,13666.8553,13544.9581,13239.7693,12824.482,12727.3921,12554.0165,12519.2135,12215.8403,11983.8068,11546.7538,11437.0016,11305.2591,11140.5822,10902.5259,10712.6366,10244.917,9932.5352,9750.7115,9712.146,9039.609,8588.3277,8054.7823,7871.0542,7606.6231,7077.2115,6847.9823,6509.5541,6497.2588
20190625,510808.1724,387309.2868,349570.5274,265293.3743,263947.7213,207368.9806,153871.6022,102848.5193,93182.9603,82850.9227,74589.1048,71764.1261,71269.6681,70993.6123,69111.0081,60203.7605,56128.676,55397.5196,52372.4186,50423.6513,50317.2631,49899.3778,48791.2398,46480.8112,46470.996,46311.4982,45862.1065,42039.222,41709.5624,41609.5166,41584.9749,40963.5281,40106.0042,39897.62,37019.9369,36742.584,33846.9847,33731.5561,28497.8953,28495.423,26348.5231,25858.6294,25655.6557,25063.09,25047.4762,24853.4094,23512.291,23367.8259,22608.2355,22282.4282,20897.1796,20254.7969,20211.1986,19894.5207,19539.601,19332.4947,19242.0476,19036.7342,18667.9443,17171.1535,17145.6611,17145.3681,16827.3348,16631.6395,16239.042,16142.1978,15973.5204,15968.7224,15825.5257,15739.9304,15718.4713,15405.3924,14580.3066,14032.762,13559.7942,13388.7842,13187.9067,12711.7641,12547.3066,12318.8603,12223.165,12027.0056,12000.5518,11405.8988,11285.5463,11257.2875,11159.8323,10880.5055,10775.8425,10236.7703,9835.9065,9702.2513,9536.2531,8858.8742,8588.3277,8031.0488,7854.1726,7532.2088,7021.7341,6871.2892,6517.1768,6516.931
20190626,511413.8151,386811.8087,351906.1879,266897.0034,265373.9518,205840.904,155444.0802,103207.6039,90968.4229,82755.399,74950.523,72319.2635,71673.9379,68741.9492,67306.9975,60330.1631,55739.68,54237.6015,52959.8227,49891.8533,49282.9147,49213.4119,47657.8712,46444.5499,45904.419,45672.6584,45453.3223,41972.5364,41288.1446,41217.8577,40859.0724,40434.245,39999.12,38945.7508,36828.4413,36761.544,33140.7982,32828.5385,28059.0908,28031.0204,25531.9366,25311.6264,25278.8556,25276.8573,25118.124,25045.8448,24147.7799,23595.3003,22682.0115,21677.9766,20613.5751,20019.3664,19855.8029,19839.0729,19604.8036,19566.096,18954.8078,18946.0814,18876.9138,17414.3747,17312.3139,16726.4515,16690.2499,16290.1649,15953.5222,15840.0246,15772.0524,15762.8482,15677.8768,15677.3037,15643.2633,15104.2631,14620.8356,14074.6196,13390.2809,13202.7246,13152.8133,12713.2281,12441.241,12044.0902,11913.6946,11816.3573,11786.8726,11384.11,11277.934,11105.7436,11073.9792,10862.1726,10829.1247,9895.4224,9628.5912,9579.1448,9475.6086,8738.3843,8441.8868,8102.2493,7660.034,7377.4272,6884.002,6824.5758,6541.0785,6316.5236
20190627,520251.3259,387196.2236,353074.0182,268226.4128,266692.7194,208043.132,157594.6752,103499.8821,90990.5241,82755.399,75829.3399,73160.3808,72221.2571,69411.3626,67380.2568,60790.6298,55884.938,54241.7589,53667.3777,50791.8191,50052.369,49417.3477,48216.0975,46710.6534,46546.929,46317.2565,46140.4276,41949.0566,41882.8517,41546.6743,41368.6764,40665.3404,40287.38,39076.7049,37034.568,36905.0395,33357.3177,33055.3053,28081.3953,28016.199,25667.0418,25644.5733,25608.1513,25462.2504,25306.5302,25118.124,24419.1758,23636.6593,23050.8913,21969.1261,20766.5723,20041.398,20027.0524,19823.2745,19783.1786,19342.0966,19286.236,19120.7116,18950.6815,17622.4742,17483.723,17092.9941,16786.5555,16522.7408,16393.8268,16000.7205,15975.1869,15937.0233,15935.8027,15920.5569,15821.5341,15199.8597,14772.8193,14283.9076,13460.3804,13343.4944,13259.9691,12749.6499,12562.4128,12150.9452,11925.2224,11913.6946,11839.8002,11616.4388,11513.0969,11218.0922,11217.7504,11007.7343,11002.4589,9953.6715,9723.14,9703.0541,9626.9187,8858.8742,8476.3435,8215.4398,7765.5441,7401.2398,6970.8731,6792.9964,6612.7833,6415.4978
20190628,521871.8084,392442.3559,362676.1782,275737.8933,270196.1895,212672.3052,161942.1145,103082.3419,90371.6913,83424.0651,77838.0641,73698.6959,72970.7113,69486.5373,67439.78,61973.3971,56081.898,54191.87,53654.0276,51006.5837,50519.0871,49364.8188,48458.5595,47204.8454,46687.113,46415.8703,46340.471,42611.1877,42395.679,42274.3874,41565.8862,41006,40859.1624,39160.5156,37632.723,37030.776,33873.6332,33014.8112,28323.957,28131.065,25943.718,25649.5251,25543.1523,25463.3829,25249.3026,25118.124,24753.8975,23898.5996,23235.3313,21826.716,20919.5695,20489.3735,20220.4175,20142.7321,19933.0628,19617.6675,19590.893,19437.5479,19184.6324,17897.1213,17663.079,17251.0446,16922.0363,16668.226,16644.2489,16340.2359,16273.4926,16226.2227,16207.4531,16133.508,15935.8027,15285.8967,15137.5803,14461.8024,13522.8327,13499.0821,13424.1228,13041.0242,12649.7692,12231.0865,12116.7256,12073.0078,11905.0897,11684.7866,11568.5319,11361.5217,11198.2432,11191.2627,10912.3127,10068.5404,9835.2794,9750.7115,9644.8962,8979.3641,8566.7923,8394.3538,7799.3073,7459.2829,7108.5955,6859.5693,6684.4882,6539.6767
20190701,526416.3081,393324.2488,368774.8473,279731.3387,272484.1699,214335.212,163583.9666,104318.2611,89421.3409,84395.2232,78697.8589,73934.2087,73535.1342,70374.3155,67691.6089,63111.0207,57182.412,54414.983,54096.2495,51558.8354,50405.5611,49018.746,48582.6098,47984.1483,47750.175,46935.3971,46827.533,43221.6631,42580.7929,42450.3245,41612.0862,41420.12,41265.7085,39658.1412,37962.0955,37603.368,34359.9692,33099.8487,28212.5829,28202.6762,25892.0695,25787.6442,25492.7405,25480.3706,25438.6155,25086.7614,25064.0644,24174.3261,23336.4317,21529.2372,21154.6627,20797.8157,20366.0648,20204.187,19950.0594,19948.5148,19662.3546,19516.5514,19322.6372,17987.8672,17764.591,17594.0479,17160.3518,16951.7719,16891.9838,16568.9389,16485.1397,16411.522,16356.3465,16317.4584,16098.1931,15269.2995,15089.9237,14461.8024,13511.8994,13473.1258,13462.0374,13261.5784,12711.7641,12253.984,12162.7359,12160.4547,12107.8494,11911.2454,11620.7932,11429.813,11255.2827,11187.909,11169.2169,10202.9614,10018.88,9788.8375,9593.211,8812.9733,8605.5561,8458.2517,7575.6259,7432.4937,7292.9316,6835.6713,6704.4062,6700.1256
20190702,526034.9578,396354.3425,369164.1241,277164.1238,276365.5653,212267.8143,162890.2263,104468.5756,90893.2789,84267.8582,78363.0716,73732.3405,73059.3397,71512.6761,67957.1739,63016.2187,57852.076,55397.5196,53654.0276,52192.9022,51458.8305,50041.5148,49270.5251,48270.024,47518.4673,47125.4092,46784.0453,43291.0249,42780.2424,42350.9888,42323.3113,41902.8192,40997.88,40027.4317,37969.296,37372.2889,34399.942,34083.8545,28690.5738,28655.7368,26095.3242,25941.3186,25932.175,25681.2303,25532.4969,25511.5851,25220.4401,24257.0441,23236.6975,21867.8567,20830.0101,20710.7069,20349.8401,20345.1717,20274.5517,19997.9482,19751.729,19620.9903,19552.7056,17816.4582,17698.6082,17570.5084,17206.0562,17019.3904,16842.0122,16733.8132,16514.1115,16445.3527,16368.4838,16091.7258,16051.6122,15563.1268,15056.5223,14252.5144,13742.1705,13677.0516,13513.8999,13119.9381,12863.9333,12473.7208,12431.4397,12206.6843,12108.8358,11906.4978,11595.1499,11360.624,11293.5421,11147.1965,10882.2135,10229.8456,9950.7169,9788.8375,9737.7796,9071.1659,8683.0836,8188.055,7689.5768,7550.0682,7201.823,6909.9257,6689.6749,6620.7505
20190703,527884.7816,399949.7522,365985.0306,278929.3291,276213.3035,214200.3818,163838.338,105103.2368,92900.0653,84777.3181,78385.898,74001.4981,73911.4162,72192.8287,68795.0773,63503.7716,58630.068,55925.5109,54001.1301,52627.5448,52095.8377,50993.2151,49952.8018,48859.965,47965.1409,47738.7395,47688.589,43667.7798,43628.1457,43209.8827,42743.5708,42379.9194,41594.7,40412.4368,38414.856,37586.764,34852.9673,34529.2892,29181.2871,29027.7613,26533.6061,26335.4577,26116.66,26047.2323,26021.3275,25943.718,25296.6895,24491.4117,23437.5321,22361.5449,21072.5667,20794.5388,20663.2909,20636.2507,20557.3231,20198.2107,19997.5084,19825.3688,19793.7333,17937.4528,17891.4809,17805.9028,17565.1618,17199.883,17122.5091,16932.0328,16805.7514,16747.4127,16583.4639,16336.8481,16276.2064,15749.5402,15269.2995,14472.2668,13858.4461,13828.7215,13676.8965,13295.9767,13035.8281,12760.5987,12498.2241,12333.0362,12279.6344,11885.377,11724.544,11538.3696,11355.9748,11139.8564,11057.9568,10385.4481,10073.8503,9922.2783,9872.6104,9171.5741,8721.8474,8282.989,7761.3237,7672.1076,7305.6445,6950.8937,6758.5265,6716.3571
