date,quantile
20190603,0.0269955241460616
20190604,0.0268763886557266
20190605,0.0266626154813761
20190606,0.0269044547129507
20190607,0.0266053967089784
20190610,0.0259836706739401
20190611,0.025677635656921
20190612,0.0257473375834415
20190613,0.0271624263711066
20190614,0.027376290203075
20190617,0.0271631156529234
20190618,0.0271057362519414
20190619,0.0261333641202249
20190620,0.0270594820680604
20190621,0.0262317661787103
20190624,0.02601295913108
20190625,0.0269779980025904
20190626,0.0273971922268946
20190627,0.0266169138481899
20190628,0.0274181143108008
20190701,0.0270495089356666
20190702,0.0276060745554285
20190703,0.0287674335859879
20190704,0.0270858119610356
20190705,0.0274059401439611
20190708,0.0283761199459536
20190709,0.028858415353197
20190710,0.0283676145860987
20190711,0.0279153485579136
20190712,0.0278302028114456
20190715,0.0276291471308702
20190716,0.028078910199204
20190717,0.0263439397400105
20190718,0.026663389754155
20190719,0.0272420098840512
20190722,0.0266830053904113
20190723,0.0279447543317851
20190724,0.0275981568733248
20190725,0.0269102702773572
20190726,0.0275257336479513
20190729,0.0287871361627276
20190730,0.0273611452762988
20190731,0.0271093797010637
20190801,0.0289100430621589
20190802,0.0286327914402831
20190805,0.0332225045335031
20190806,0.0354464958772491
20190807,0.0345538945409174
20190808,0.0314436075240131
20190809,0.0327936339825203
20190812,0.0323563114312385
20190813,0.0313929213433701
20190814,0.0351932288037121
20190815,0.0346309184340684
20190816,0.03540642838675
20190819,0.0347475542827764
20190820,0.0363870633561777
20190821,0.0349978847507935
20190822,0.0352674424663449
20190823,0.0353506396697445
20190826,0.0362163643341457
20190827,0.0370827655957377
20190828,0.0363225147744335
20190829,0.0366588363188768
20190830,0.0364629835747045
20190902,0.0386921510189371
20190903,0.0391580273162821
20190904,0.0381594264101129
20190905,0.0372434348455089
20190906,0.0372021786411866
20190909,0.0386110268202062
20190910,0.0377698560648369
20190911,0.039275171370748
20190912,0.039102905659618
20190913,0.0398508011816696
20190916,0.0396170346713706
20190917,0.0430046371145715
20190918,0.0405176287175372
20190919,0.0394140828155254
20190920,0.0384479762004782
20190923,0.0376315915645214
20190924,0.0367605136992681
20190925,0.037474242453338
20190926,0.0378802813026013
20190927,0.0382650481053879
20190930,0.0378273892526092
20191001,0.0382139276835593
20191002,0.0393304691298433
20191003,0.0399231300923804
20191004,0.0397343044050761
20191007,0.0401813733973024
20191008,0.0386723987186588
20191009,0.038462677451976
20191010,0.039480518159271
20191011,0.0408676840189081
20191014,0.0405473683847037
20191015,0.0406471376618499
20191016,0.0396597034858544
20191017,0.0405857766786372
20191018,0.040161227295685
20191021,0.0389826088091233
20191022,0.0380936351550399
20191023,0.0397149322412761
20191024,0.037595614134446
20191025,0.0395709582436371
20191028,0.0398765299043782
20191029,0.0403554343689742
20191030,0.038802015200962
20191031,0.0357906019023351
20191101,0.0347637075436717
20191104,0.0356589852182652
20191105,0.0349440872002565
20191106,0.0355061125932925
20191107,0.0356758612881274
20191108,0.0350505806167503
20191111,0.0304864781585795
20191112,0.0312027451863256
20191113,0.0302477265913233
20191114,0.0297200059794573
20191115,0.0297549434279345
20191118,0.0291928647638456
20191119,0.0308110684977879
20191120,0.028900804897464
20191121,0.0293129178708703
20191122,0.0289892612968028
20191125,0.0272508719604366
20191126,0.0282811610119861
20191127,0.0282932681332727
20191128,0.0280860923269119
20191129,0.0287828273682979
20191202,0.0293985808206043
20191203,0.0281015737434942
20191204,0.0281531354181065
20191205,0.0271551652957124
20191206,0.0273178291387513
20191209,0.0274627885723019
20191210,0.0278227286733287
20191211,0.0277786569596962
20191212,0.0269683742432406
20191213,0.0258649497264977
20191216,0.0271642780037778
20191217,0.0268202019553772
20191218,0.0264412959142368
20191219,0.0264140788541542
20191220,0.0269817224169266
20191223,0.0260158071307286
20191224,0.0254209837363927
20191225,0.0267766580289921
20191226,0.025781014525613
20191227,0.0261000685002127
20191230,0.0232168369300932
20191231,0.0250991542767485
20200101,0.023577360393288
20200102,0.0236323915588023
20200103,0.0241568081836228
20200106,0.0239519900428682
20200107,0.0240570013112003
20200108,0.0236480676441694
20200109,0.0235988092630785
20200110,0.0225056160544087
20200113,0.0226544412804072
20200114,0.0227415447894261
20200115,0.0226494182721293
20200116,0.0234748406572152
20200117,0.0232298466202334
20200120,0.0228710723790723
20200121,0.0237215203394219
20200122,0.0222608217066725
20200123,0.0226674729138829
20200124,0.0228926254398743
20200127,0.024497732707528
20200128,0.0233834198725158
20200129,0.0233824479781426
20200130,0.0227104086888112
20200131,0.0228615879350316
20200203,0.0240026035617743
20200204,0.0228618909274216
20200205,0.0234549486044178
20200206,0.0238925546450242
20200207,0.0248501102295027
20200210,0.02439582763502
20200211,0.0238484089484049
20200212,0.0252630946522436
20200213,0.0261669310979004
20200214,0.0251592309330274
20200217,0.0252491256684304
20200218,0.0266299806568353
20200219,0.0257906079394649
20200220,0.0266171687367257
20200221,0.0244881387885366
20200224,0.0266522304919866
20200225,0.0276291335206816
20200226,0.0279921258571613
20200227,0.0386027379111656
20200228,0.0403399640412017
20200302,0.0390320186413573
20200303,0.0382898720587212
20200304,0.0379248067481615
20200305,0.0462724123794518
20200306,0.0471634344561539
20200309,0.055217749441276
20200310,0.0583413400248284
20200311,0.0561395682516595
20200312,0.0595650812660145
20200313,0.0661953929644979
20200316,0.0856059550576827
20200317,0.0991587051285562
20200318,0.0924809625409758
20200319,0.0951296248389454
20200320,0.101425885928661
20200323,0.102699823193853
20200324,0.10789133363033
20200325,0.115505558417416
20200326,0.12023483042053
20200327,0.118063971221483
20200330,0.105882387011766
20200331,0.103796330307044
20200401,0.111581812625556
20200402,0.1118140596892
20200403,0.115541753397039
20200406,0.113997316243328
20200407,0.115321446843366
20200408,0.12151508687117
20200409,0.125472538212919
20200410,0.125967759070023
20200413,0.123047476477976
20200414,0.123258629905658
20200415,0.123031634697753
20200416,0.126461750856674
20200417,0.125237280778213
20200420,0.12205264984435
20200421,0.125825541950813
20200422,0.12579133579184
20200423,0.131417608143123
20200424,0.126474129400429
20200427,0.127131493437398
20200428,0.132410053768736
20200429,0.13336784074779
20200430,0.13318867230386
20200501,0.134852494553263
20200504,0.125060459749483
20200505,0.134606657250134
20200506,0.133703119052355
20200507,0.135772741861886
20200508,0.128896067696991
20200511,0.135389592721422
20200512,0.133166903545568
20200513,0.127811121310437
20200514,0.130996876032936
20200515,0.128827429058399
20200518,0.125908922064834
20200519,0.12711818544254
20200520,0.134911512481327
20200521,0.133179766107384
20200522,0.133558002085715
20200525,0.12894085294632
20200526,0.12994852673615
20200527,0.133691340329918
20200528,0.130476363189606
20200529,0.129051391864983
20200601,0.126547346505338
20200602,0.118723563640967
20200603,0.119491405042097
20200604,0.124680476947959
20200605,0.132495442296806
20200608,0.128245401820735
20200609,0.121363720736814
20200610,0.117412520072827
20200611,0.106948367455083
20200612,0.0998946269570437
20200615,0.102900688531016
20200616,0.100132746338779
20200617,0.0957700081481687
20200618,0.0923864656870597
20200619,0.0843388093860857
20200622,0.0833237327808958
20200623,0.0773978208718765
20200624,0.0793263742626895
20200625,0.0814658579445983
20200626,0.0805339034807602
20200629,0.0765327158169426
20200630,0.0696814684969201
20200701,0.069145501599053
20200702,0.0724465112002764
20200703,0.0685282295064006
20200706,0.0717379121900064
20200707,0.0704290024160637
20200708,0.0762483340391004
20200709,0.0693493833686263
20200710,0.0704842775837964
20200713,0.0659959743102256
20200714,0.0657180418382284
20200715,0.067480036739094
20200716,0.0661820115385206
20200717,0.0660276177156081
20200720,0.0666561756378768
20200721,0.0667953848136987
20200722,0.0680388514153952
20200723,0.0648500478903186
20200724,0.0595681790624636
20200727,0.0623642607221733
20200728,0.0652306520590244
20200729,0.0574173314769181
20200730,0.0657991145898944
20200731,0.0613114980227534
20200803,0.0621580624628231
20200804,0.0570104618654387
20200805,0.0586394232816564
20200806,0.0601999481010635
20200807,0.0543696307674275
20200810,0.0560010502901659
20200811,0.0585270943121155
20200812,0.0583963193288525
20200813,0.0535056478188021
20200814,0.0515156267153584
20200817,0.0484103313376133
20200818,0.049922977737985
20200819,0.0516237111467076
20200820,0.051031051398222
20200821,0.0496629759231401
20200824,0.0525905747356596
20200825,0.0562186471668261
20200826,0.0548740005272586
20200827,0.0578887958716283
20200828,0.0519717460377284
20200831,0.0488488317461636
20200901,0.0509535990958008
20200902,0.0504939519441795
20200903,0.0527052642734148
20200904,0.0479965667771387
20200907,0.0476777021481432
20200908,0.0423686813682881
20200909,0.0419232502979211
20200910,0.0417636613301019
20200911,0.0395342950144464
20200914,0.0397650159455768
20200915,0.0404276897600363
20200916,0.0402114662907215
20200917,0.0414561572382116
20200918,0.0405718038564205
20200921,0.0394584032363823
20200922,0.0376599042409816
20200923,0.0396089878291992
20200924,0.0376619432178765
20200925,0.0387850345806942
20200928,0.0373241843894186
20200929,0.0389746269045785
20200930,0.036969052952375
20201001,0.0405643316541429
20201002,0.0373475881208709
20201005,0.038169709532805
20201006,0.0411458806935382
20201007,0.0369219947738998
20201008,0.0374008736243517
20201009,0.0380504008826827
20201012,0.0351590089623257
20201013,0.0391996660996683
20201014,0.0389956193465008
20201015,0.0390562383932415
20201016,0.037094248448679
20201019,0.0370525103828805
20201020,0.0369355857378845
20201021,0.03661298977235
20201022,0.0358661902240082
20201023,0.0389475525033767
20201026,0.0390382858319705
20201027,0.0417160409208458
20201028,0.0384473780140839
20201029,0.0407242702180665
20201030,0.0407809055233967
20201102,0.0392064374479865
20201103,0.039025794634765
20201104,0.0421373418055321
20201105,0.0431278377296975
20201106,0.0412185893326589
20201109,0.0455756493711728
20201110,0.0430652829872634
20201111,0.0424636488830661
20201112,0.0426157901229045
20201113,0.0431455140341255
20201116,0.0442139489958876
20201117,0.0458403929375825
20201118,0.0468553294929179
20201119,0.0450456248570359
20201120,0.0437953073317453
20201123,0.0452815419780246
20201124,0.0472646832687092
20201125,0.0455314129650368
20201126,0.0437368314856319
20201127,0.0423231393737299
20201130,0.0447046607799228
20201201,0.0447131834187138
20201202,0.0431563729211803
20201203,0.0447145946201961
20201204,0.0456995721537033
20201207,0.0457328362247642
20201208,0.0464131702491546
20201209,0.0456831651525197
20201210,0.0454089917212482
20201211,0.0442631544645609
20201214,0.0430988797286395
20201215,0.0415401071429396
20201216,0.0414406686134709
20201217,0.0428157054366662
20201218,0.0441822571175663
20201221,0.0423236843148494
20201222,0.0404285301350889
20201223,0.0398492237369694
20201224,0.0388366893990145
20201228,0.0422233909321335
20201229,0.0420004103966493
20201230,0.0434929283995602
20201231,0.0421509741411662
20210104,0.04209513646919
20210105,0.0412082538700147
20210106,0.043886078213955
20210107,0.0440534916421684
20210108,0.0431918657944155
20210111,0.0441050888682638
20210112,0.0445401083267322
20210113,0.0438688394822619
20210114,0.0449050586904133
20210115,0.0439937280409331
20210118,0.0418558901775737
20210119,0.0407647562763411
20210120,0.0420710671828757
20210121,0.042695777827121
20210122,0.0399456367352381
20210125,0.0421619796611241
20210126,0.0409093203574566
20210127,0.0436490317423622
20210128,0.0424970534454947
