date,quantile
20190603,0.0178165399962279
20190604,0.0168442806606511
20190605,0.0166022842696559
20190606,0.0172252152385464
20190607,0.0174458919073406
20190610,0.0181110156333229
20190611,0.0187825422880367
20190612,0.0185987390322458
20190613,0.0191382158117523
20190614,0.0184871743964721
20190617,0.0175023113803066
20190618,0.0185799254453283
20190619,0.0177539437520057
20190620,0.0178761453125499
20190621,0.0184222035599206
20190624,0.0181530461418494
20190625,0.0186322071981438
20190626,0.0189068940094516
20190627,0.0183609323656336
20190628,0.019193455922596
20190701,0.0194307993308233
20190702,0.0196472888790421
20190703,0.0197777759811988
20190704,0.0193915667469852
20190705,0.0193934828098597
20190708,0.0194111812444783
20190709,0.0193691644114991
20190710,0.0198977793388515
20190711,0.0192320627584006
20190712,0.0189967385801623
20190715,0.020288746130334
20190716,0.0201519548146519
20190717,0.0198458083852066
20190718,0.0199024244434426
20190719,0.0196218801070076
20190722,0.0195228008183769
20190723,0.0202798038644796
20190724,0.0198621825010336
20190725,0.0205177391539518
20190726,0.0207727121899336
20190729,0.0194946139586352
20190730,0.0186933293644969
20190731,0.0196720260701985
20190801,0.0209952466568316
20190802,0.0190630355375572
20190805,0.0222515978539361
20190806,0.0219865261562211
20190807,0.0219240414090191
20190808,0.0212412154579288
20190809,0.021309562847153
20190812,0.021606172709613
20190813,0.022008779910967
20190814,0.0229824241210456
20190815,0.0228607376170356
20190816,0.0233456657537667
20190819,0.0238340865881081
20190820,0.0229585065583302
20190821,0.0226719527080082
20190822,0.0232934658553853
20190823,0.0242531824886733
20190826,0.0243878992839568
20190827,0.0237878795501003
20190828,0.0241571520894076
20190829,0.0224197493454967
20190830,0.0226873103487759
20190902,0.0226452641591401
20190903,0.0222449093349059
20190904,0.0241835176860914
20190905,0.0230138696679711
20190906,0.0231633527035991
20190909,0.0236821692555728
20190910,0.0244876706287235
20190911,0.0242527299385342
20190912,0.0244862116264097
20190913,0.024570192012331
20190916,0.0237985071847499
20190917,0.0258061114102891
20190918,0.0242076909256287
20190919,0.0233647406021755
20190920,0.0223916559665095
20190923,0.0235799526059772
20190924,0.0229922380782155
20190925,0.0230198838495858
20190926,0.0239147099642289
20190927,0.0240201430975221
20190930,0.0239453751730325
20191001,0.024233579326869
20191002,0.0227358951430137
20191003,0.0232081199120015
20191004,0.0247786418825998
20191007,0.0251478988676789
20191008,0.0227756976643227
20191009,0.0231103548385097
20191010,0.0236797322562395
20191011,0.022932136605275
20191014,0.0229744854724577
20191015,0.0242192679990662
20191016,0.0223306606534706
20191017,0.0237271348893469
20191018,0.0251201405163796
20191021,0.0223547820654014
20191022,0.0239264769137497
20191023,0.0237698124074253
20191024,0.0226685242399843
20191025,0.0226397105029179
20191028,0.0232556193432177
20191029,0.0219916457044219
20191030,0.021108931167078
20191031,0.0221674157762772
20191101,0.021511936666058
20191104,0.0218023533870175
20191105,0.0229867237696129
20191106,0.0222631722879539
20191107,0.0221709061046548
20191108,0.0220323357450978
20191111,0.0190378486481815
20191112,0.0204662509908153
20191113,0.0206636737677413
20191114,0.0195210092685353
